item_id,source_id,book_id,source_subject,source_unit_id,source_unit_name,source_subunit_order,source_subunit_name,source_question_no,problem_pdf_file,problem_pdf_page,solution_pdf_file,solution_ref_status,target_curriculum_subject,target_domain_id,target_domain_name,engine_unit_id,engine_unit_name,matched_problem_type_id,matched_problem_type_name,concept_ids,engine_type_default_difficulty,item_difficulty,mapping_status,review_status,variant_id,variant_tags,near_duplicate_group,duplicate_of,diversity_weight,diagnosis_weight,skill_tags,error_tags,prerequisite_tags,storage_policy,created_at
SIDAE_SU1_MORE_ALG_Q255,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,3,밑이 변하는 그래프: 대소 관계,255,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,9,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT039,지수함수의 그래프 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C013,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT039___MIXED_REVIEW_FORM,graph|mixed_review_form,H2_ALG_EXLOG_FUNC_PT039_03_mixed_review_form,,0.7,1.0,graph|condition_check|answer_validation,exponential_graph|graph_shape|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q256,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,4,밑이 변하는 그래프: 거듭제곱 관계,256,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,10,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT025,지수함수의 성질 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C009,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT025___BASIC_CONCEPT_FORM,graph|basic_concept_form,H2_ALG_EXLOG_FUNC_PT025_04_basic_concept_form,,1.0,0.8,graph|condition_check|answer_validation,exponential_function_property|base_condition|monotonicity,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q257,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,4,밑이 변하는 그래프: 거듭제곱 관계,257,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,10,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT025,지수함수의 성질 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C009,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT025___CONDITION_APPLICATION_FORM,graph|condition_application_form,H2_ALG_EXLOG_FUNC_PT025_04_condition_application_form,,1.0,0.9,graph|condition_check|answer_validation,exponential_function_property|base_condition|monotonicity,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q258,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,4,밑이 변하는 그래프: 거듭제곱 관계,258,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,11,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT025,지수함수의 성질 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C009,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT025___CONDITION_APPLICATION_FORM,graph|condition_application_form,H2_ALG_EXLOG_FUNC_PT025_04_condition_application_form,,1.0,0.9,graph|condition_check|answer_validation,exponential_function_property|base_condition|monotonicity,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q259,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,4,밑이 변하는 그래프: 거듭제곱 관계,259,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,11,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT027,지수함수의 성질 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C009,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT027___MIXED_REVIEW_FORM,graph|mixed_review_form,H2_ALG_EXLOG_FUNC_PT027_04_mixed_review_form,,1.0,1.0,graph|condition_check|answer_validation,exponential_function_property|base_condition|monotonicity,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q260,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,4,밑이 변하는 그래프: 거듭제곱 관계,260,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,12,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT027,지수함수의 성질 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C009,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT027___MIXED_REVIEW_FORM,graph|mixed_review_form,H2_ALG_EXLOG_FUNC_PT027_04_mixed_review_form,,1.0,1.0,graph|condition_check|answer_validation,exponential_function_property|base_condition|monotonicity,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q261,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,5,치환하면 같은 꼴인 방정식의 실근,261,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,12,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT301,지수방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C101,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT301___BASIC_CONCEPT_FORM,equation|basic_concept_form,H2_ALG_EXLOG_FUNC_PT301_05_basic_concept_form,,0.7,0.8,equation|condition_check|answer_validation,exponential_equation|same_base|exponent_compare,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q262,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,5,치환하면 같은 꼴인 방정식의 실근,262,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,13,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT301,지수방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C101,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT301___CONDITION_APPLICATION_FORM,equation|condition_application_form,H2_ALG_EXLOG_FUNC_PT301_05_condition_application_form,,0.7,0.9,equation|condition_check|answer_validation,exponential_equation|same_base|exponent_compare,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q263,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,5,치환하면 같은 꼴인 방정식의 실근,263,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,13,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT301,지수방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C101,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT301___CONDITION_APPLICATION_FORM,equation|condition_application_form,H2_ALG_EXLOG_FUNC_PT301_05_condition_application_form,,0.7,0.9,equation|condition_check|answer_validation,exponential_equation|same_base|exponent_compare,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q264,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,5,치환하면 같은 꼴인 방정식의 실근,264,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,14,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT303,지수방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C101,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT303___MIXED_REVIEW_FORM,equation|mixed_review_form,H2_ALG_EXLOG_FUNC_PT303_05_mixed_review_form,,0.7,1.0,equation|condition_check|answer_validation,exponential_equation|same_base|exponent_compare,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q265,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,5,치환하면 같은 꼴인 방정식의 실근,265,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,14,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT303,지수방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C101,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT303___MIXED_REVIEW_FORM,equation|mixed_review_form,H2_ALG_EXLOG_FUNC_PT303_05_mixed_review_form,,0.7,1.0,equation|condition_check|answer_validation,exponential_equation|same_base|exponent_compare,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q266,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,6,점근선으로부터 떨어진 거리,266,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,15,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT169,로그함수의 그래프 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C057,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT169___BASIC_CONCEPT_FORM,algebra_item|basic_concept_form,H2_ALG_EXLOG_FUNC_PT169_06_basic_concept_form,,0.7,0.8,algebra_item|condition_check|answer_validation,log_graph|domain_range|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q267,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,6,점근선으로부터 떨어진 거리,267,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,15,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT169,로그함수의 그래프 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C057,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT169___CONDITION_APPLICATION_FORM,algebra_item|condition_application_form,H2_ALG_EXLOG_FUNC_PT169_06_condition_application_form,,0.7,0.9,algebra_item|condition_check|answer_validation,log_graph|domain_range|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q268,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,6,점근선으로부터 떨어진 거리,268,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,16,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT169,로그함수의 그래프 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C057,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT169___CONDITION_APPLICATION_FORM,algebra_item|condition_application_form,H2_ALG_EXLOG_FUNC_PT169_06_condition_application_form,,0.7,0.9,algebra_item|condition_check|answer_validation,log_graph|domain_range|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q269,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,6,점근선으로부터 떨어진 거리,269,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,16,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT171,로그함수의 그래프 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C057,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT171___MIXED_REVIEW_FORM,algebra_item|mixed_review_form,H2_ALG_EXLOG_FUNC_PT171_06_mixed_review_form,,0.7,1.0,algebra_item|condition_check|answer_validation,log_graph|domain_range|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q270,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,6,점근선으로부터 떨어진 거리,270,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,17,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT171,로그함수의 그래프 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C057,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT171___MIXED_REVIEW_FORM,algebra_item|mixed_review_form,H2_ALG_EXLOG_FUNC_PT171_06_mixed_review_form,,0.7,1.0,algebra_item|condition_check|answer_validation,log_graph|domain_range|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q271,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,7,지수함수와 로그함수의 합답형,271,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,17,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT010,지수함수의 뜻 - 보기형·최종 검산 - 기본 판별,H2_ALG_EXLOG_FUNC_C004,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT010___BASIC_CONCEPT_FORM,log|exponent|basic_concept_form,H2_ALG_EXLOG_FUNC_PT010_07_basic_concept_form,,1.0,0.8,log|exponent|condition_check|answer_validation,exponential_function_definition|base_condition|function_definition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q272,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,7,지수함수와 로그함수의 합답형,272,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,18,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT010,지수함수의 뜻 - 보기형·최종 검산 - 기본 판별,H2_ALG_EXLOG_FUNC_C004,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT010___CONDITION_APPLICATION_FORM,log|exponent|condition_application_form,H2_ALG_EXLOG_FUNC_PT010_07_condition_application_form,,1.0,0.9,log|exponent|condition_check|answer_validation,exponential_function_definition|base_condition|function_definition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q273,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,7,지수함수와 로그함수의 합답형,273,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,18,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT010,지수함수의 뜻 - 보기형·최종 검산 - 기본 판별,H2_ALG_EXLOG_FUNC_C004,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT010___CONDITION_APPLICATION_FORM,log|exponent|condition_application_form,H2_ALG_EXLOG_FUNC_PT010_07_condition_application_form,,1.0,0.9,log|exponent|condition_check|answer_validation,exponential_function_definition|base_condition|function_definition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q274,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,7,지수함수와 로그함수의 합답형,274,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,19,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT012,지수함수의 뜻 - 보기형·최종 검산 - 혼합 검산,H2_ALG_EXLOG_FUNC_C004,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT012___MIXED_REVIEW_FORM,log|exponent|mixed_review_form,H2_ALG_EXLOG_FUNC_PT012_07_mixed_review_form,,1.0,1.0,log|exponent|condition_check|answer_validation,exponential_function_definition|base_condition|function_definition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q275,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,7,지수함수와 로그함수의 합답형,275,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,19,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT012,지수함수의 뜻 - 보기형·최종 검산 - 혼합 검산,H2_ALG_EXLOG_FUNC_C004,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT012___MIXED_REVIEW_FORM,log|exponent|mixed_review_form,H2_ALG_EXLOG_FUNC_PT012_07_mixed_review_form,,1.0,1.0,log|exponent|condition_check|answer_validation,exponential_function_definition|base_condition|function_definition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q276,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,8,지수/로그함수와 개수 세기,276,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,20,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT517,로그부등식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C173,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT517___BASIC_CONCEPT_FORM,log|exponent|basic_concept_form,H2_ALG_EXLOG_FUNC_PT517_08_basic_concept_form,,1.0,0.8,log|exponent|condition_check|answer_validation,log_inequality|same_base|domain_condition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q277,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,8,지수/로그함수와 개수 세기,277,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,20,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT517,로그부등식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C173,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT517___CONDITION_APPLICATION_FORM,log|exponent|condition_application_form,H2_ALG_EXLOG_FUNC_PT517_08_condition_application_form,,1.0,0.9,log|exponent|condition_check|answer_validation,log_inequality|same_base|domain_condition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q278,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,8,지수/로그함수와 개수 세기,278,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,21,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT517,로그부등식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C173,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT517___CONDITION_APPLICATION_FORM,log|exponent|condition_application_form,H2_ALG_EXLOG_FUNC_PT517_08_condition_application_form,,1.0,0.9,log|exponent|condition_check|answer_validation,log_inequality|same_base|domain_condition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q279,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,8,지수/로그함수와 개수 세기,279,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,21,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT519,로그부등식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C173,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT519___MIXED_REVIEW_FORM,log|exponent|mixed_review_form,H2_ALG_EXLOG_FUNC_PT519_08_mixed_review_form,,1.0,1.0,log|exponent|condition_check|answer_validation,log_inequality|same_base|domain_condition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
